,tag,token0,token1,date,timestamp,token0_hourly_price_median_mint,token0_hourly_amount_mint,token0_hourly_price_median_burn,token0_hourly_amount_burn,token0_hourly_amount_net_mint_burn,liquidity_hourly_sum_mint,liquidity_hourly_sum_burn,liquidity_hourly_net_mint_burn,token0_hourly_price_median_swap,token0_hourly_price_min_swap,token0_hourly_price_max_swap,token0_hourly_price_std_swap,token0_hourly_amount_buy_swap,token0_hourly_amount_sell_swap,token0_hourly_amount_net_swap,token0_hourly_amount_cum_buy_swap,token0_hourly_amount_cum_sell_swap,token0_hourly_amount_cum_net_swap,total_events_hourly_mint,total_events_hourly_burn,total_events_hourly_swap,total_events_hourly,token0_daily_amount_net_swap,liquidity_hourly_cum_sum_mint,liquidity_hourly_cum_sum_burn
28,STRK_USDT,STRK,USDT,2024-02-21 12:00:00,1708516800,1.4304749228799103,-5.410167184924896,,0.0,-5.410167184924896,1410082521569314.0,0.0,1410082521569314.0,1.8158032919110507,1.8786781233774568,1.7896449196221786,0.0216975834214101,121.95201243862029,-6690.800395359112,-6568.848382920492,121.95201243862029,-6690.800395359112,-6568.848382920492,3,0,66,69,,1410082521569314.0,0.0
29,STRK_USDT,STRK,USDT,2024-02-21 13:00:00,1708520400,1.8078664348049769,-276.9999997560779,,0.0,-276.9999997560779,793531084546182.0,0.0,793531084546182.0,1.7703757907692306,1.8187385357169188,1.6955953324677475,0.0380633471221341,242.3488091307676,-6973.506241132932,-6731.157432002165,242.3488091307676,-6973.506241132932,-6731.157432002165,1,0,96,97,,793531084546182.0,0.0
30,STRK_USDT,STRK,USDT,2024-02-21 14:00:00,1708524000,0.8874642912932167,-51.52434576648471,,0.0,-51.52434576648471,240138295479393.0,0.0,240138295479393.0,1.68723,1.721695495300898,1.665106,0.0190802410482081,278.89529280093404,-739.1999999999999,-460.3047071990659,278.89529280093404,-739.1999999999999,-460.3047071990659,1,0,54,55,,240138295479393.0,0.0
31,STRK_USDT,STRK,USDT,2024-02-21 15:00:00,1708527600,1.7133959651598305,-86.85876050734919,,0.0,-86.85876050734919,776068468570508.0,0.0,776068468570508.0,1.7253555170180588,1.759016317385109,1.6724942222222223,0.0309653615164,1662.0266694985205,-56.4,1605.6266694985204,1662.0266694985205,-56.4,1605.6266694985204,2,0,62,64,,776068468570508.0,0.0
32,STRK_USDT,STRK,USDT,2024-02-21 16:00:00,1708531200,,0.0,0.0871031424309614,1004.8850426880504,1004.8850426880504,0.0,-8224639952995750.0,-8224639952995750.0,1.8126830843152897,1.8684149804975323,1.7592455816016432,0.0294454820771148,8516.885190566589,-92.0,8424.885190566589,8516.885190566589,-92.0,8424.885190566589,0,1,72,73,,0.0,-8224639952995750.0
33,STRK_USDT,STRK,USDT,2024-02-21 17:00:00,1708534800,,0.0,,0.0,0.0,0.0,0.0,0.0,1.8978656708427264,1.936314640919672,1.8414348,0.0270949002955286,4336.113864435365,-1991.6015618610916,2344.5123025742737,4336.113864435365,-1991.6015618610916,2344.5123025742737,0,0,52,52,,0.0,0.0
34,STRK_USDT,STRK,USDT,2024-02-21 18:00:00,1708538400,,0.0,,0.0,0.0,0.0,0.0,0.0,1.8661992777777776,1.9038099273474527,1.859899,0.0174981074396622,141.80226997673873,-790.5999999999999,-648.7977300232612,141.80226997673873,-790.5999999999999,-648.7977300232612,0,1,26,27,,0.0,0.0
35,STRK_USDT,STRK,USDT,2024-02-21 19:00:00,1708542000,,0.0,1.325290859721941,172.87241236091276,172.87241236091276,0.0,-1357525940960486.0,-1357525940960486.0,1.8614769333333328,1.8999466160309129,1.8506778707692308,0.017809590673052,276.05222334807047,-943.004,-666.9517766519295,276.05222334807047,-943.004,-666.9517766519295,0,1,54,55,,0.0,-1357525940960486.0
36,STRK_USDT,STRK,USDT,2024-02-21 20:00:00,1708545600,1.458458512483473,-378.7411966192381,3550.7448501962544,0.0022512876416783,-378.7389453315964,3.853162352189947e+16,-1.6003728814409748e+16,2.2527894707489724e+16,1.828811418973726,1.885164838339609,1.0067218938369311,0.3702645715641707,1926.997411276672,-3184.0,-1257.002588723328,1926.997411276672,-3184.0,-1257.002588723328,3,1,80,84,,3.853162352189947e+16,-1.6003728814409748e+16
37,STRK_USDT,STRK,USDT,2024-02-21 21:00:00,1708549200,1.0152814873067375,-393.9794086673341,,0.0,-393.9794086673341,4.982106963982442e+16,0.0,4.982106963982442e+16,1.032188273850265,1.8361537563715824,1.022179324507129,0.2802290173640351,7050.319971134367,-1020.9497661722731,6029.370204962093,7050.319971134367,-1020.9497661722731,6029.370204962093,1,0,78,79,,4.982106963982442e+16,0.0
