,tag,token0,token1,date,timestamp,token0_hourly_price_median_mint,token0_hourly_amount_mint,token0_hourly_price_median_burn,token0_hourly_amount_burn,token0_hourly_amount_net_mint_burn,liquidity_hourly_sum_mint,liquidity_hourly_sum_burn,liquidity_hourly_net_mint_burn,token0_hourly_price_median_swap,token0_hourly_price_min_swap,token0_hourly_price_max_swap,token0_hourly_price_std_swap,token0_hourly_amount_buy_swap,token0_hourly_amount_sell_swap,token0_hourly_amount_net_swap,token0_hourly_amount_cum_buy_swap,token0_hourly_amount_cum_sell_swap,token0_hourly_amount_cum_net_swap,total_events_hourly_mint,total_events_hourly_burn,total_events_hourly_swap,total_events_hourly,token0_daily_amount_net_swap,liquidity_hourly_cum_sum_mint,liquidity_hourly_cum_sum_burn
53,STRK_USDC,STRK,USDC,2024-02-21 01:00:00,1708477200,2.0042076372551976,-18814.58350646734,8.697683104038934,10842.62161608564,-7971.961890381701,2.895508434371569e+17,-8.34581158850731e+17,-5.450303154135741e+17,2.069190072434261,2.161199557411045,2.019074978286054,0.034963632605353,320447.52884890884,-241131.8714979468,79315.65735096202,320447.52884890884,-241131.8714979468,79315.65735096202,48,13,1025,1086,,2.895508434371569e+17,-8.34581158850731e+17
54,STRK_USDC,STRK,USDC,2024-02-21 02:00:00,1708480800,2.067816304320681,-12835.232330886794,2.3840515696696154,83.44043079049982,-12751.791900096294,1.2595371800302408e+17,-1.5455397036004214e+17,-2.8600252357018064e+16,2.0696115435042914,2.150510672404383,2.016204162648666,0.0310783219359987,91456.83296807704,-129467.6817367204,-38010.84876864335,91456.83296807704,-129467.6817367204,-38010.84876864335,46,7,608,661,,1.2595371800302408e+17,-1.5455397036004214e+17
55,STRK_USDC,STRK,USDC,2024-02-21 03:00:00,1708484400,1.966661284424717,-10728.763050119604,3.520744692134973,5710.34944649786,-5018.413603621743,8.923153599023781e+17,-6.830476314781923e+16,8.240105967545588e+17,2.014147655235015,2.076376192307692,1.97196666573423,0.0249859615620073,291236.4581248486,-622904.2770371933,-331667.8189123447,291236.4581248486,-622904.2770371933,-331667.8189123447,50,5,952,1007,,8.923153599023781e+17,-6.830476314781923e+16
56,STRK_USDC,STRK,USDC,2024-02-21 04:00:00,1708488000,1.9306089729277585,-14066.074603684488,2.7389981465669844,587.6904702198506,-13478.38413346464,2.2092808777112832e+17,-2.4368979666800584e+16,1.965591081043277e+17,2.007555156,2.051741,1.9826254296814296,0.0085878394484597,289516.9149892429,-392812.7122121424,-103295.7972228995,289516.9149892429,-392812.7122121424,-103295.7972228995,33,7,1340,1380,,2.2092808777112832e+17,-2.4368979666800584e+16
57,STRK_USDC,STRK,USDC,2024-02-21 05:00:00,1708491600,1.890753988803692,-13903.782598858075,2.101187127945691,339.80910045551127,-13563.973498402564,5.326356170791283e+17,-3.111310073667036e+16,5.01522516342458e+17,2.0100268006223407,2.051112,1.9451152460744183,0.0277255151905503,198093.89402375964,-443375.4854368799,-245281.59141312027,198093.89402375964,-443375.4854368799,-245281.59141312027,61,7,1156,1224,,5.326356170791283e+17,-3.111310073667036e+16
58,STRK_USDC,STRK,USDC,2024-02-21 06:00:00,1708495200,1.665578840779541,-14985.093162429876,0.8597329053038889,4242.357343397562,-10742.735819032314,2.98095279195696e+17,-2.0484551254726726e+17,9.324976664842874e+16,1.94089795234696,2.031085,1.9086145203615548,0.0151972447365316,227627.0260344274,-502618.8414681285,-274991.8154337011,227627.0260344274,-502618.8414681285,-274991.8154337011,57,15,946,1018,,2.98095279195696e+17,-2.0484551254726726e+17
59,STRK_USDC,STRK,USDC,2024-02-21 07:00:00,1708498800,1.8636595098732769,-20857.213729401665,1.4110156379976195,25467.33777114294,4610.124041741274,1.1453960304462038e+18,-1.891977497840469e+18,-7.465814673942652e+17,1.9145467372881355,1.9459890583333328,1.89519237,0.0105113472139847,220935.79275526092,-175723.33772579182,45212.45502946913,220935.79275526092,-175723.33772579182,45212.45502946913,65,20,789,874,,1.1453960304462038e+18,-1.891977497840469e+18
60,STRK_USDC,STRK,USDC,2024-02-21 08:00:00,1708502400,1.88117487054716,-19681.766470381743,2.29391382699418,12294.543114567316,-7387.223355814425,3.9652400120289286e+17,-4.05577381337109e+17,-9053380134216128.0,1.915210575016524,1.9500600186666668,1.863864861111111,0.0172899783868903,395817.85285190993,-241318.4417728776,154499.41107903235,395817.85285190993,-241318.4417728776,154499.41107903235,55,16,933,1004,,3.9652400120289286e+17,-4.05577381337109e+17
61,STRK_USDC,STRK,USDC,2024-02-21 09:00:00,1708506000,1.8734170080677028,-11056.718544869698,0.3237876549131716,5526.328713349431,-5530.389831520268,4.518016554101159e+17,-2.1929026910233715e+17,2.3251138630777875e+17,1.929582875,1.9597631901167003,1.8772498292483453,0.0193317793686732,256999.8301563915,-380915.4446130354,-123915.61445664392,256999.8301563915,-380915.4446130354,-123915.61445664392,63,14,683,760,,4.518016554101159e+17,-2.1929026910233715e+17
62,STRK_USDC,STRK,USDC,2024-02-21 10:00:00,1708509600,1.7861672699546018,-22164.225707299385,0.5189370131051728,7974.773127932824,-14189.452579366562,3.368987412727769e+17,-1.2972404590072214e+17,2.0717469537205475e+17,1.871589448609883,1.892564880522025,1.85720094,0.0080059417207517,191035.11734732825,-178151.77020911727,12883.347138210986,191035.11734732825,-178151.77020911727,12883.347138210986,57,14,513,584,,3.368987412727769e+17,-1.2972404590072214e+17
63,STRK_USDC,STRK,USDC,2024-02-21 11:00:00,1708513200,1.6262057784874713,-16923.247860141753,0.6754209137954812,4334.700380867675,-12588.54747927408,3.069959013178293e+17,-1.5738196350515174e+17,1.4961393781267757e+17,1.875802370265152,1.9121405584,1.8398170824483733,0.0168371058790235,83783.79339046853,-287591.41387551173,-203807.6204850432,83783.79339046853,-287591.41387551173,-203807.6204850432,47,8,520,575,,3.069959013178293e+17,-1.5738196350515174e+17
64,STRK_USDC,STRK,USDC,2024-02-21 12:00:00,1708516800,1.730384761352315,-20830.07642274473,1.0360589083391358,2653.123481847544,-18176.952940897187,3.785177895263529e+17,-2.511330175891504e+17,1.273847719372025e+17,1.8016164947512552,1.8538185596800396,1.7767900444444444,0.0178653326909587,53063.839496060886,-316412.2276355452,-263348.38813948433,53063.839496060886,-316412.2276355452,-263348.38813948433,49,25,513,587,,3.785177895263529e+17,-2.511330175891504e+17
65,STRK_USDC,STRK,USDC,2024-02-21 13:00:00,1708520400,1.7647189785264303,-5980.459646261362,0.965661130857978,1673.342157392372,-4307.117488868989,1.622215118247829e+17,-2.5221640896443686e+17,-8.999489713965395e+16,1.7415956,1.8281928317051772,1.6742697316337978,0.0436466416253467,75033.18145916639,-473943.096070624,-398909.9146114576,75033.18145916639,-473943.096070624,-398909.9146114576,34,21,680,735,,1.622215118247829e+17,-2.5221640896443686e+17
66,STRK_USDC,STRK,USDC,2024-02-21 14:00:00,1708524000,1.4230813822689925,-7047.140671103624,0.411482126162444,8675.876881762086,1628.7362106584617,1.5597048852630262e+17,-2.1866995780715197e+17,-6.269946928084931e+16,1.6845738783232331,1.8783526,1.6506830424822991,0.0231602692094309,248763.3762683396,-518484.3629799026,-269720.98671156296,248763.3762683396,-518484.3629799026,-269720.98671156296,29,19,647,695,,1.5597048852630262e+17,-2.1866995780715197e+17
67,STRK_USDC,STRK,USDC,2024-02-21 15:00:00,1708527600,1.6420022098200835,-12958.386330219691,0.4096835708471485,648.7075395074755,-12309.678790712216,3.603093183738027e+17,-1.0487373352318093e+17,2.5543558485062176e+17,1.720496142146919,1.7616083972173855,1.6701661156723224,0.0255187712287779,313492.4135183565,-113987.28579437797,199505.1277239785,313492.4135183565,-113987.28579437797,199505.1277239785,26,9,421,456,,3.603093183738027e+17,-1.0487373352318093e+17
