tag,token0,token1,date,timestamp,token0_daily_price_median_mint,token0_daily_amount_mint,token0_daily_price_median_burn,token0_daily_amount_burn,token0_daily_amount_net_mint_burn,liquidity_daily_sum_mint,liquidity_daily_sum_burn,liquidity_daily_net_mint_burn,token0_daily_price_median_swap,token0_daily_price_min_swap,token0_daily_price_max_swap,token0_daily_price_std_swap,token0_daily_amount_buy_swap,token0_daily_amount_sell_swap,token0_daily_amount_net_swap,token0_daily_amount_cum_buy_swap,token0_daily_amount_cum_sell_swap,token0_daily_amount_cum_net_swap,total_events_daily_mint,total_events_daily_burn,total_events_daily_swap,total_events_daily,liquidity_daily_cum_sum_mint,liquidity_daily_cum_sum_burn
STRK_USDT,STRK,USDT,2024-02-19,1708300800,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1,0,0,1,0.0,0.0
STRK_USDT,STRK,USDT,2024-02-20,1708387200,2.1548532245764886,-2848.5829244520605,3.479583169321924,1506.2617303200211,-1342.3211941320392,1.1377385191653484e+18,-1.0782178430920975e+18,5.952067607325094e+16,2.128708792954626,11.22814,1.0004727149661377,0.638024546150639,334341.2277741324,-292468.3175943885,41872.91017974389,334341.2277741324,-292468.3175943885,41872.91017974389,34,14,2050,2098,1.1377385191653484e+18,-1.0782178430920975e+18
STRK_USDT,STRK,USDT,2024-02-21,1708473600,1.7133959651598305,-7768.113185742563,1.6026671183667356,2696.979326924717,-5071.133858817845,3.052373837360266e+17,-6.424149578234588e+16,2.4099588795368077e+17,1.8983566,2.168490102056286,1.0067218938369311,0.2332147277961721,41352.41855311381,-54857.553603580665,-13505.135050466852,41352.41855311381,-54857.553603580665,-13505.135050466852,46,14,1565,1625,3.052373837360266e+17,-6.424149578234588e+16
STRK_USDT,STRK,USDT,2024-02-22,1708560000,1.864535516106732,-3211.233325600854,1.5963157000042307,240.75992989674128,-2970.473395704113,4.958935169483668e+16,-2.762421128654099e+16,2.196514040829569e+16,1.8789214150750224,1.9802732857156675,1.8156723,0.0358313677232001,21763.9309167008,-24061.47059519272,-2297.5396784919176,21763.9309167008,-24061.47059519272,-2297.5396784919176,22,6,927,955,4.958935169483668e+16,-2.762421128654099e+16
STRK_USDT,STRK,USDT,2024-02-23,1708646400,1.9915980189655111,-519.7679667142552,1.9221457198416707,786.60977762894,266.84181091468486,4701659140414819.0,-4.6905336725381496e+16,-4.220367758496668e+16,2.056725962089057,2.1641126239914046,1.107643452252378,0.1616155560616431,50182.28092892397,-36321.01408836775,13861.266840556214,50182.28092892397,-36321.01408836775,13861.266840556214,5,14,1048,1067,4701659140414819.0,-4.6905336725381496e+16
STRK_USDT,STRK,USDT,2024-02-24,1708732800,1.8044910101426732,-2106.6622811459456,1.9340626989099892,1661.6284394184845,-445.0338417274611,6.774472263230424e+16,-2.062528723309126e+16,4.711943539921298e+16,1.9342183424549528,1.9663780043423629,1.338350537162584,0.1729325392513469,9208.755228537426,-4777.8507677707485,4430.904460766677,9208.755228537426,-4777.8507677707485,4430.904460766677,12,8,571,591,6.774472263230424e+16,-2.062528723309126e+16
STRK_USDT,STRK,USDT,2024-02-25,1708819200,,0.0,0.8439388091303659,211.68302140778047,211.68302140778047,0.0,-1472949995515704.0,-1472949995515704.0,1.9222371524271653,1.9254583493062447,1.882595895256395,0.0183037488935294,225.65601499418008,-380.18489474865487,-154.5288797544748,225.65601499418008,-380.18489474865487,-154.5288797544748,0,1,24,25,0.0,-1472949995515704.0
